code,district,name,street,city,zip_code,email,abbreviation
000607061,511,Stredná zdrav. škola,Hlboká cesta 23,Žilina,01001,admin@szshlbokaza.edu.sk,SHlb23ZA
000158623,511,Hotelová akadémia,Hlinská 31,Žilina,01001,riaditel@hazilina.sk,HHli31ZA
042065739,511,Súkromná ŠUP,Hálkova 2968/22,Žilina,01001,info@skolaumenia.sk,SHal22ZA
036137430,511,Súkr. SOŠ Pro scholaris,Jarná 13,Žilina,01001,riaditel@soaza.sk,SJar13ZA
017055377,511,SOŠ elektrotechnická,Komenského 50,Žilina,01001,riaditel@soseza.sk,SKom50ZA
000162558,511,SOŠ poľ. a sl. na vid.,Predmestská 82,Žilina,01062,sekretariat@spospredza.edu.sk,SPre82ZA
000651117,511,SOŠ dopravná,Rosinská cesta 2,Žilina,01008,sekretariat@sosdza.sk,SRosi2ZA
000695106,511,Spojená škola,Rosinská cesta 4,Žilina,01008,skola@spojenasosza.edu.sk,SRosi4ZA
000652512,511,SOŠ sv. J. Robotníka,Saleziánska 18,Žilina,01001,sos@sdb.sk,SSal18ZA
037982354,511,Súkromná SOŠ,Saleziánska 18,Žilina,01001,info@ssosza.sk,SSal18ZA
000893544,511,SOŠ podnikania,Sasinkova 45,Žilina,01001,info@sospza.sk,SSas45ZA
000893226,511,SOŠ stavebná,Tulipánová 2,Žilina,01162,sekretariat@sosstavebna.sk,STuli2ZA
000161691,511,SPŠ stavebná,Veľká okružná 25,Žilina,01001,spssza@spssza.sk,SVel25ZA
000162124,511,Obchodná akadémia,Veľká okružná 32,Žilina,01157,oa@oavoza.sk,OVel32ZA
017059640,511,Obch.akadémia sv.T.Akv.,Vysokoškolákov 13,Žilina,01008,sekretariat@oata.sk,OVys13ZA
031070850,511,Súkr. SOŠ spol. strav.,Závodská cesta 2961,Žilina,01001,sukromnesou@stonline.sk,SZavodZA
710201281,601,Súkr.obchodná akadémia,Dolná 54,Banská Bystrica,97401,avsoabb@gmail.com,SDol54BB
000161471,601,SPŠ J .M.,Hurbanova 6,Banská Bystrica,97518,spsjm@spsjm.sk,SHurb6BB
000607053,601,Stred. zdravot. škola,J.G.Tajovského 24,Banská Bystrica,97429,skola@szsbb.eu,SJGT24BB
000162027,601,Obchodná akadémia,J.G.Tajovského 25,Banská Bystrica,97573,oatajbb@gmail.com,OJGT25BB
042195446,601,Spojená škola,Kremnička 10,Banská Bystrica,97405,sekretariat@soskrbb.edu.sk,SKre10BB
045017000,601,Stredná odborná škola,Pod Bánošom 80,Banská Bystrica,97411,sos@sosbabb.edu.sk,SPod80BB
017055431,601,SOŠ infor. technológií,Tajovského 30,Banská Bystrica,97590,studijna.referentka@sos-it.sk,STaj30BB
000158496,601,SOŠ hotel.sl. a obchodu,Školská 5,Banská Bystrica,97590,skola@soshotelovabb.sk,SSkol5BB
037956108,601,Spojená škola,Školská 7,Banská Bystrica,97401,soustroj@stonline.sk,SSkol7BB
000161667,602,SPŠ S.M.,Akademická 13,Banská Štiavnica,96915,spravca@mikovini.sk,SAka13BS
000162710,602,SOŠ lesnícka,Akademická 16,Banská Štiavnica,96901,soslbs1@gmail.com,SAka16BS
045733228,602,Súkr.hotelová akadémia,Drieňová 12,Banská Štiavnica,96916,sekretariat@sha.sk,SDri12BS
710273584,602,Kat.spojená škola - SOŠ,Gwerkovej-Göllnerovej 9,Banská Štiavnica,96901,kancelaria@katgymbs.sk,KGwer9BS
042317673,602,SOŠ služieb a lesníctva,Kolpašská 1586/9,Banská Štiavnica,96956,riaditel@sosbs.sk,SKolp9BS
042317657,603,SOŠ techniky a služieb,Laskomerského 3,Brezno,97746,spsbrezno@stonline.sk,SLask3BR
000162035,603,Hotelová akadémia,Malinovského 1,Brezno,97701,habrezno@stonline.sk,HMali1BR
035652454,603,Obchodná akadémia,Malinovského 1,Brezno,97701,habrezno@stonline.sk,OMali1BR
042004802,603,Súkr.SOŠ pedag. EBG,Školská 5,Brezno,97701,info@spsa.sk,SSkol5BR
037950711,603,Súkr. SOŠ hutnícka,Družby 554/64,Podbrezová,97681,ssosh@ssosh.sk,SDru64BR
037956205,604,Spojená škola,Štúrova 848,Detva,96212,sekretariat@sssdetva.edu.sk,SSt848DT
000159352,605,SOŠ obchodu a služieb,M. R. Štefánika 8,Krupina,96301,soupka@mail.t-com.sk,SMRSt8KA
037890069,606,Stredná odborná škola,J.Kalinčiaka 1584/8,Fiľakovo,98601,soufil@stonline.sk,SJKal8LC
000161560,606,SPŠ stavebná O.W.,B. Němcovej 1,Lučenec,98415,sekretariat@spsstavebnalc.edu.sk,SBNem1LC
000893307,606,SOŠ technická,Dukelských hrdinov 2,Lučenec,98401,sostech.lc@gmail.com,SDuke2LC
000162809,606,SOŠ pedagogická,Komenského 12,Lučenec,98418,pasa@lc.psg.sk,SKom12LC
000607029,606,Stred. zdravot. škola,Lúčna 2,Lučenec,98417,skola@szslucnalc.sk,SLucn2LC
000162060,606,Obchodná akadémia,Lúčna 4,Lučenec,98416,hospodarka@oaluclc.edu.sk,OLucn4LC
037890221,606,SOŠ hotel. sl a dopravy,Zvolenská cesta 83,Lučenec,98401,soslc@soslc.sk,SZvo83LC
042195462,607,Spojená škola,Železničná 5,Poltár,98701,soup.poltar@mail.t-com.sk,SZele5PT
037890182,608,Stredná odborná škola,Generála Viesta 6,Revúca,05001,sosrevuca@mail.telekom.sk,SGene6RA
037998676,608,Súkr. SOŠ,Železničná 2,Revúca,05001,zssormisa@gmail.com,SZele2RA
000894818,608,Stredná odborná škola,Šafárikova 56,Tornaľa,98201,skola@sostornala.sk,SSaf56RA
042395933,609,Súkr. SOŠ,Francisciho 372,Hnúšťa,98101,ssos.hnusta@gmail.com,SFr372RS
037956230,609,Stredná odborná škola,Hlavná 425,Hnúšťa,98111,sss@doshnusta.edu.sk,SHl425RS
000162108,609,Obchodná akadémia,K. Mikszátha 1,Rimavská Sobota,97980,sekretariat@obchars.sk,OKMik1RS
042395968,609,Súkr. SOŠ,L. Novomeského 2070,Rimavská Sobota,97901,rsobota@ssosrs.eu,SLNovoRS
042317665,609,SOŠ tech. a agropotr.,Okružná 61,Rimavská Sobota,97901,spojenaskola.rs@gmail.com,SOkr61RS
042195438,609,SOŠ obchodu a služieb,Športová 1,Rimavská Sobota,97901,info@sosos.sk,SSpor1RS
000161632,609,Stredná odborná škola,Jesenského 903,Tisovec,98061,sostisovec@sostisovec.eu,SJe903RS
037956248,610,Spojená škola,Jarmočná 1,Modrý Kameň,99280,sekretariat@ssmk.sk,SJarm1VK
037890051,610,Stredná odborná škola,Poľná 10,Veľký Krtíš,99001,zssvk@svsbb.sk,SPol10VK
037890191,610,Stredná odborná škola,Gottwaldova 70/43,Želovce,99106,riaditel@soszelovce.sk,SGot43VK
042197252,611,Súkr. SOŠ ob.a služieb,Partizánska 8,Očová,96223,skolaistoty@gmail.com,SPart8ZV
000606995,611,Stred. zdravot. škola,J. Kozáčeka 4,Zvolen,96001,szszv@szszv.eu,SJKoz4ZV
045015171,611,SOŠ technická,J. Švermu 1,Zvolen,96001,sekretariat@sostzv.sk,SJSve1ZV
037890115,611,Stredná odborná škola,Jabloňová 1351,Zvolen,96001,skola@soshotel.sk,SJabloZV
042299977,611,Súkr. ŠUP,Kalinčiakova 87,Zvolen,96001,druzbacky.juraj@pinkharmony.sk,SKal87ZV
037956469,611,SOŠ drevárska,Lučenecká 2193/17,Zvolen,96001,sosdrev@sosdrev.sk,SLuc17ZV
042317568,611,Súkr. ŠUP,Môťovská cesta 8164,Zvolen,96001,ssuszv@gmail.com,SMotovZV
045024731,611,SOŠ podnikania,Nám. Mládeže 587/17,Zvolen,96001,skola.podnikaniazv@gmail.com,SNam17ZV
000215589,611,SPŠ dopravná,Sokolská 911/94,Zvolen,96001,skola@dopravnazv.sk,SSok94ZV
042003784,612,Súkr. ŠUP,Kyslá 214,Hodruša-Hámre,96661,sekretariat@ssushh.sk,SKy214ZC
037956124,612,SOŠ obchodu a služieb,Osvety 17,Nová Baňa,96801,sekretariat@sosnb.sk,SOsv17ZC
000891827,612,Stredná odborná škola,Bystrická 4,Žarnovica,96681,sekretariat@soszc.eu,SByst4ZC
000891461,613,Súkr. SOŠ,Kopaničná 237,Hliník nad Hronom,96601,skola@ssoshlinik.sk,SKo237ZH
000161683,613,Súkr. ŠUP,P. Križku 390/4,Kremnica,96701,sekretariat@suvkremnica.edu.sk,SPKri4ZH
045022631,613,Súkr. SOŠ technická,Dr. Janského 10,Žiar nad Hronom,96501,ssos.intech@gmail.com,SDrJ10ZH
037890085,613,SOŠ obchodu a služieb,Jilemnického 1282,Žiar nad Hronom,96501,sosoaszh@gmail.com,SJilemZH
037998218,613,Súkr. OA DSA,Ul.SNP 16,Žiar nad Hronom,96501,dsa.zh@dsakademien.sk,SUlS16ZH
000686981,701,Súkromná SOŠ,Hviezdoslavova 11,Bardejov,08501,skola@sousbj.edu.sk,SHvi11BJ
000161705,701,Str. priemyselná škola,Komenského 5,Bardejov,08501,sekretariat@sps-bj.vucpo.sk,SKome5BJ
036155993,701,Hotelová akadémia,Pod Vinbargom 3,Bardejov,08501,sekretariat@haja-bj.vucpo.sk,HPodV3BJ
042077150,701,Spojená škola,Štefánikova 64,Bardejov,08501,sekretariat@ss-bj.vucpo.sk,SSte64BJ
037942484,702,SOŠ technická,Družstevná 1474/19,Humenné,06601,sekretariat@sostech-he.vucpo.sk,SDru19HE
000162132,702,Obchodná akadémia,Komenského 1,Humenné,06601,riaditel@oa-he.vucpo.sk,OKome1HE
042422132,702,Súkr. SOŠ pedagogická E,Lesná 909/28,Humenné,06601,info@ebghe.sk,SLes28HE
000606740,702,Str. zdravotnícka škola,Lipová 32,Humenné,06601,skola@szshe.sk,SLip32HE
000617750,702,Stredná odborná škola o,Mierová 1973/79,Humenné,06601,sekretariat@sosoas-he.vucpo.sk,SMie79HE
000893358,702,SOŠ polytechnická,Štefánikova 1550/20,Humenné,06601,sekretariat@sospolytech-he.vucpo.sk,SSte20HE
017078393,702,Hotelová akadémia,Štefánikova 28,Humenné,06601,sekretariat@ha-he.vucpo.sk,HSte28HE
710266898,703,Súkromná spoj. škola -,Biela voda 2,Kežmarok,06001,ssoskk@gmail.com,SBiel2KK
037880012,703,Stredná odborná škola,Garbiarska 1,Kežmarok,06001,souskk@isternet.sk,SGarb1KK
000159468,703,Stredná odborná škola a,Kušnierska brána 349/2,Kežmarok,06001,sekretariat@soskezmarok.sk,SKusn2KK
000162175,703,Hotelová akadémia,MUDr. Alexandra 29,Kežmarok,06015,sekretariat@haob-kk.vucpo.sk,HMUD29KK
036155667,703,Škola umeleckého priemy,Slavkovská 19,Kežmarok,06001,skola@suskk.sk,ŠSla19KK
710263384,704,SOŠ lesnícka - Spojená,Bijacovce 1,Bijacovce,05306,sekretariat@sos-bijacovce.vucpo.sk,SBija1LE
000162833,704,Stredná odborná škola p,Bottova 15A,Levoča,05411,sekretariat@spgs-le.vucpo.sk,SBot15LE
037937731,704,Str. zdravotnícka škola,Kláštorská 24A,Levoča,05401,szs@szslevoca.sk,SKla24LE
000159514,704,SOŠ služieb Majstra Pav,Kukučínova 9,Levoča,05427,sekretariat@sos-mpavla-le.vucpo.sk,SKuku9LE
037942506,705,SOŠ polytechnická A. Wa,Duchnovičova 506,Medzilaborce,06801,sosaw@post.sk,SDu506ML
000893102,706,SOŠ elektrotechnická,Hlavná 1400/1,Poprad,05951,riaditel@soselektro-pp.vucpo.sk,SHlav1PP
000891541,706,SOŠ technická,Kukučínova 483/12,Poprad,05801,sekretariat@sostech-pp.vucpo.sk,SKuk12PP
000606791,706,Str. zdravotnícka škola,Levočská 5,Poprad,05850,skola@szspp.sk,SLevo5PP
000161802,706,Str. priemyselná škola,Mnoheľova 828,Poprad,05846,sekretariat@sps-pp.vucpo.sk,SMn828PP
000162167,706,Obchodná akadémia,Murgašova 94,Poprad,05801,oa@oapoprad.sk,OMur94PP
042077133,706,Stredná odborná škola r,Okružná 761/25,Poprad,05801,sekretariat@sos-pp.vucpo.sk,SOkr25PP
042039371,706,Súkromná SOŠ,Ul. 29. augusta 4812,Poprad,05801,riaditel@tatranskaakademia.sk,SUl29aPP
000686964,706,Súkromná SOŠ,Ulica SNP 1253,Poprad,05801,sekretariat@souspp.edu.sk,SUlicaPP
037947541,706,Stredná odborná škola p,Štefánikova 39,Svit,05921,sekretariat@sos-svit.vucpo.sk,SSte39PP
000893552,706,Stredná odborná škola h,Horný Smokovec 26,Vysoké Tatry,06201,sekretariat@sos-hsmokovec.vucpo.sk,SHor26PP
000162191,707,Hotelová akadémia,Baštová 32,Prešov,08085,sekretariat@ha-po.vucpo.sk,HBas32PO
000161845,707,SPŠ strojnícka,Duklianska 1,Prešov,08004,sekretariat@spspo.sk,SDukl1PO
000698288,707,Str. zdravotnícka škola,Kmeťovo stromoradie 1,Prešov,08001,riaditel@szssvbazpo.edu.sk,SKmet1PO
000162825,707,Stredná odborná škola p,Kmeťovo stromoradie 5,Prešov,08001,skola@pasapo.sk,SKmet5PO
051896109,707,SOŠ lesnícka,Kollárova 10,Prešov,08001,slspo@slspo.sk,SKol10PO
017078440,707,SOŠ dopravná,Konštantínova 2,Prešov,08001,riaditel@sosdop-po.vucpo.sk,SKons2PO
037880080,707,Stredná odborná škola s,Košická 20,Prešov,08001,sekretariat@sos-kosicka-po.vucpo.sk,SKos20PO
037880241,707,SOŠ podnikania,Masarykova 24,Prešov,08179,sospmaspo@nextra.sk,SMas24PO
037870548,707,Súkromná OA,Petrovianska 34,Prešov,08005,soapo@soapo.sk,SPet34PO
000161829,707,SPŠ elektrotechnická,Plzenská 1,Prešov,08047,sekretariat@spselek-po.vucpo.sk,SPlze1PO
000161837,707,SPŠ stavebná,Plzenská 10,Prešov,08001,sekretariat@spsstav-po.vucpo.sk,SPlz10PO
000686514,707,Súkromná SOŠ hotelierst,Pod Kalváriou 36,Prešov,08001,skola@skolamladost.sk,SPod36PO
000606804,707,Str. zdravotnícka škola,Sládkovičova 36,Prešov,08024,sekretariat@szs-po.vucpo.sk,SSla36PO
037784722,707,Súkromná SOŠ ELBA,Smetanova 2,Prešov,08001,skola@skolaelba.sk,SSmet2PO
017078482,707,SOŠ gastronómie a služi,Sídlisko duklianských hrd,Prešov,08134,soeobcho@souopo.edu.sk,SSidliPO
017078466,707,Škola umeleckého priemy,Vodárenská 3,Prešov,08001,sekretariat@sup-po.sk,ŠVoda3PO
000893251,707,SOŠ technická,Volgogradská 1,Prešov,08001,sekretariat@sostech-po.vucpo.sk,SVolg1PO
000162183,707,Obchodná akadémia,Volgogradská 3,Prešov,08001,sekretariat@oa-po.vucpo.sk,OVolg3PO
000159476,708,Stredná odborná škola p,Komenského 16,Lipany,08271,sekretariat@sos-lipany.vucpo.sk,SKom16SB
042383153,708,Spojená škola,SNP 16,Sabinov,08301,sekretariat@sos-sb.vucpo.sk,SSNP16SB
000161721,709,Str. priemyselná škola,Partizánska 1059,Snina,06901,sekretariat@sps-sv.vucpo.sk,SPartiSV
037878247,709,Stredná odborná škola,Sládkovičova 2723/120,Snina,06927,sekretariat@sos-sv.vucpo.sk,SSl120SV
017151481,710,Stredná odborná škola,Kláštorná 2,Podolínec,06503,skola@souskh.svcmi.sk,SKlas2SL
000159531,710,Stredná odborná škola,Jarmočná 108,Stará Ľubovňa,06401,sekretariat@sos-jarmocna-sl.vucpo.sk,SJa108SL
017151091,710,Obchodná akadémia,Jarmočná 132,Stará Ľubovňa,06401,sekretariat@oa-sl.vucpo.sk,OJa132SL
017050405,710,SOŠ technická,Levočská 40,Stará Ľubovňa,06401,riaditel@sostech-sl.vucpo.sk,SLev40SL
000398861,711,Stredná odborná škola s,Hlavná 6,Stropkov,09101,sekretariat@sos-hlavna-sp.vucpo.sk,SHlav6SP
037947915,711,SOŠ elektrotechnická,Hviezdoslavova 44,Stropkov,09112,sekretariat@soselektro-sp.vucpo.sk,SHvi44SP
000686506,712,Súkromná SOŠ,Dukelská 33,Giraltovce,08701,ssosgiraltovce@gmail.com,SDuk33SK
000893692,712,Stredná odborná škola,Bardejovská 715/18,Svidník,08901,sekretariat@sosaglsvobodu-sk.vucpo.sk,SBar18SK
710261101,712,Spojená škola - OA,Centrálna 464,Svidník,08901,sekretariat@spojenaskolask.sk,SCe464SK
000520225,712,Str. priemyselná škola,Soviet. hrdinov 369/24,Svidník,08901,sekretariat@sps-sk.vucpo.sk,SSov24SK
000618462,712,SZŠ milosrd. Samaritána,Sovietskych hrdinov 80,Svidník,08901,szssvidnik@gmail.com,SSov80SK
037946773,713,Stredná odborná škola,A. Dubčeka 963/2,Vranov nad Topľou,09301,sekretariat@sos-vt.vucpo.sk,SADub2VT
000162230,713,Obchodná akadémia,Daxnerova 88,Vranov nad Topľou,09335,skola@oavt.edu.sk,ODax88VT
037942492,713,SOŠ drevárska,Lúčna 1055,Vranov nad Topľou,09301,sekretariat@sosdrev-vt.vucpo.sk,SLucnaVT
042076439,713,Spojená škola,Čaklov 249,Čaklov,09435,sekretariat@ss-caklov.vucpo.sk,SCa249VT
035568348,801,Stredná odborná škola,Prakovce 282,Prakovce,05562,sosprako@gmail.com,SPr282GL
000161756,802,SPŠ elektrotechnická,Komenského 44,Košice-Sever,04001,spseke@spseke.sk,SKom44KE
000162141,802,Obchodná akadémia,Watsonova 61,Košice-Sever,04001,oake@oake.sk,OWat61KE
035570172,802,SOŠ Jána Bocatia,Bocatiova 1,Košice-Staré Mesto,04001,skola@sosbocatiuske.sk,SBoca1KE
000161781,802,Stredná odborná škola,Grešákova 1,Košice-Staré Mesto,04001,skola@ipari.sk,SGres1KE
000161730,802,SPŠ dopravná,Hlavná 113,Košice-Staré Mesto,04001,spsdke@spsdopke.edu.sk,SHl113KE
000133132,802,ŠUP,Jakobyho 15,Košice-Staré Mesto,04001,suvke@suvke.sk,ŠJak15KE
000161772,802,SPŠ strojnícka,Komenského 2,Košice-Staré Mesto,04001,sekretariat@priemyslovka.sk,SKome2KE
000161764,802,SPŠ stavebná a geodet.,Lermontovova 1,Košice-Staré Mesto,04001,spsstage@spssagke.edu.sk,SLerm1KE
000606766,802,Stredná zdravot. škola,Moyzesova 17,Košice-Staré Mesto,04176,skola@szske.sk,SMoy17KE
000618233,802,SZŠ sv. Alžbety,Mäsiarska 25,Košice-Staré Mesto,04001,szssvalzbety@gmail.com,SMas25KE
035547031,802,Súkr. SOŠ ekonom. Terci,Palackého 14,Košice-Staré Mesto,04001,skola@tercium.sk,SPal14KE
035570563,802,SOŠ železničná,Palackého 14,Košice-Staré Mesto,04001,soszeleznicnakosice@soszke.sk,SPal14KE
035558555,803,Súkr.ŠUP filmová,Petzvalova 2,Košice-Západ,04011,info@filmovaskola.sk,SPetz2KE
017050367,803,Stredná odborná škola,Učňovská 5,Košice-Šaca,04015,sokolik@souhag.edu.sk,SUcno5KE
031313833,804,Súkr.str.odborná škola,Postupimská 37,Košice-Dargovských hrdino,04022,juventusnovy@post.sk,SPos37KE
000162574,805,SOŠ veterinárna,Nám.mladých poľnoho. 2,Košice-Barca,04017,sosvet@sosvet.sk,SNamm2KE
017078423,805,Stredná odborná škola,Gemerská 1,Košice-Juh,04011,sosgemke@mail.telekom.sk,SGeme1KE
031946615,805,Hotelová akadémia,Južná trieda 10,Košice-Juh,04001,sekretariat@zsjuznake.sk,HJuz10KE
035564024,805,SOŠ pedagogická sv.CaM,Južná trieda 48,Košice-Juh,04001,sekretariat@kspgs.sk,SJuz48KE
000159433,805,SOŠ poľnoh. a služieb,Kukučínova 23,Košice-Juh,04012,zastupcatv1@sospsvke.edu.sk,SKuk23KE
035547260,805,Súkromná SOŠ PAMIKO,Kukučínova 23,Košice-Juh,04001,pamikoskola@gmail.com,SKuk23KE
000893340,805,SOŠ technická,Kukučínova 23,Košice-Juh,04001,sos.technicka.kosice@gmail.com,SKuk23KE
000606758,805,Stredná zdravot.škola,Kukučínova 40,Košice-Juh,04137,szskosice@kukucinka.sk,SKuk40KE
017078407,805,SOŠ automobilová,Moldavská cesta 2,Košice-Juh,04199,sekretariat@sosake.sk,SMold2KE
000893331,805,Stredná odborná škola,Ostrovského 1,Košice-Juh,04001,skola@ostrovskeho.sk,SOstr1KE
035565233,805,Súkr.pdg.a soc.akadémia,Požiarnická 1,Košice-Juh,04001,spark2005@centrum.sk,SPozi1KE
031295657,805,Súkr.str.odborná škola,Bukovecká 17,Košice-Nad jazerom,04012,skola@bukovecka.com,SBuk17KE
042249252,805,Súkromná SOŠ,Dneperská 1,Košice-Nad jazerom,04012,bosak@gymbosak.sk,SDnep1KE
031956688,805,Obchodná akadémia,Polárna 1,Košice-Nad jazerom,04012,skola@polarka.sk,OPola1KE
042102341,806,Stredná odborná škola,Hlavná 54,Moldava nad Bodvou,04501,spopsmoldava@mail.t-com.sk,SHla54KS
042319838,807,Súkr.SOŠ Nová cesta,Hlavná 265,Malčice,07206,oznovacesta@gmail.com,SHl265MI
031953549,807,Obchodná akadémia,Kapušianska 2,Michalovce,07101,skola@oami.sk,OKapu2MI
045006601,807,Súkr. HA - Dufincova,Komenského 1,Michalovce,07101,sspo.dufinec@centrum.sk,SKome1MI
000606782,807,Stredná zdravot.škola,Masarykova 27,Michalovce,07101,skola@szsmi.eu.sk,SMas27MI
042096651,807,SOŠ technická,Partizánska 1,Michalovce,07192,sostmi@sostmi.sk,SPart1MI
031942369,807,SOŠ sv.Cyrila a Metoda,Tehliarska 2,Michalovce,07101,skola@csoumi.svcmi.sk,STehl2MI
017078385,807,SOŠ obchodu a služieb,Školská 4,Michalovce,07101,sososmi@stonline.sk,SSkol4MI
042104980,807,Stredná odborná škola,Mierová 727,Strážske,07222,skola@sspstraz.svcmi.sk,SMi727MI
017055393,807,Stredná odborná škola,Janka Kráľa 25,Veľké Kapušany,07901,soueneag@souekapusany.edu.sk,SJan25MI
000162205,808,Obchodná akadémia,Akademika Hronca 8,Rožňava,04801,skola@oarv.edu.sk,OAkad8RV
017050545,808,SOŠ technická,Hviezdoslavova 5,Rožňava,04801,sourv@ke.telecom.sk,SHvie5RV
710230524,808,Spojená škola - SOŠ,J. A .Komenského 5,Rožňava,04801,zsfabryhoroznava@gmail.com,SJAKo5RV
000606812,808,Stredná zdravot.škola,Námestie 1. mája č. 1,Rožňava,04801,skola@szsrv.edu.sk,SName1RV
000617652,808,SOŠ obchodu a služieb,Rožňavská Baňa 211,Rožňava,04801,skola@sososrv.edu.sk,SRo211RV
035568364,809,SOŠ obchodu a služieb,Námestie slobody 12,Sobrance,07301,skola@sosoasso.sk,SNam12SO
710263376,810,Spojená škola - SOŠ slu,Bystrany 46,Bystrany,05362,sekretariat@sos-bijacovce.vucpo.sk,SBys46SN
710260865,810,Súkr.spoj.škola - SOŠ,Maurerova 55,Krompachy,05342,skola@eduram.sk,SMau55SN
710263368,810,Spojená škola - SOŠ tec,Rudňany 65,Rudňany,05323,sekretariat@sos-bijacovce.vucpo.sk,SRud65SN
042096642,810,SOŠ drevárska,Filinského 7,Spišská Nová Ves,05201,sosd@sosdsnv.sk,SFili7SN
000521663,810,Technická akadémia,Hviezdoslavova 6,Spišská Nová Ves,05201,skola@tasnv.sk,THvie6SN
017078491,810,Stredná odborná škola,Markušovská cesta 4,Spišská Nová Ves,05201,skola@soussnv.sk,SMark4SN
017078504,810,Hotelová akadémia,Radničné námestie 1,Spišská Nová Ves,05201,hotelovkasnv@gmail.com,HRadn1SN
035568381,810,SOŠ ekonomická,Stojan 1,Spišská Nová Ves,05201,oasnvsk@gmail.com,SStoj1SN
035568330,811,Stredná odborná škola,Rákocziho 23,Kráľovský Chlmec,07701,skola@soukchlmec.edu.sk,SRak23TV
000159557,811,Stredná odborná škola,J. Majlátha 2,Pribeník,07651,soup-pribenik@mail.t-com.sk,SJMaj2TV
035568356,811,Spojená škola,Kollárova 17,Sečovce,07801,sekretariat@gdusecovce.sk,SKol17TV
042410134,811,Súkr. SOŠ,29. augusta 38/A/2340,Trebišov,07501,ssostrebisov@gmail.com,S29augTV
000162663,811,Súkr. SOŠ DSA,Komenského 12,Trebišov,07501,skola@sostv.sk,SKom12TV
035555912,811,Cirkev. SOŠ sv.Jozafáta,Komenského 1963/10,Trebišov,07501,skola@csostv.sk,CKom10TV
000162213,811,Obchodná akadémia,Komenského 3425/18,Trebišov,07542,skola@oatv.edu.sk,OKom18TV
052604519,101,Základná škola s MŠ,Dubová 1,Bratislava-Staré Mesto,81104,zsdubova@stonline.sk,ZDubo1BA
710041110,101,Základná škola s VJM,Dunajská 13,Bratislava-Staré Mesto,81484,info@mtag.sk,ZDun13BA
031810993,101,Základná škola s MŠ,Grösslingová 48,Bratislava-Staré Mesto,81109,skola@zsgrosslingova.sk,ZGro48BA
031810934,101,Základná škola,Hlboká cesta 4,Bratislava-Staré Mesto,81104,info@zshlboka.sk,ZHlbo4BA
030791847,101,Základná škola,Jelenia 16,Bratislava-Staré Mesto,81105,tajomnik@zsjeleniaba.edu.sk,ZJel16BA
036064092,101,Základná škola,Mudroňova 83,Bratislava-Staré Mesto,81103,riaditel@mudronka.sk,ZMud83BA
710274068,101,SŠ - Základná škola s M,Nedbalova 4,Bratislava-Staré Mesto,81101,alexander.jakubco@ursula.sk,SNedb4BA
017318858,101,ZŠ Matky Alexie,Palackého 1,Bratislava-Staré Mesto,81102,riaditelka@zsmatkyalexie.eu,ZPala1BA
710229640,101,S-ZŠ nem.-slov.,Palisády 51,Bratislava-Staré Mesto,81106,sekretariat@deutscheschule.sk,SPal51BA
017327172,101,Evanjelická ZŠ,Palisády 57,Bratislava-Staré Mesto,81106,zakladna.skola@evlyceum.sk,EPal57BA
036071277,101,Základná škola,Vazovova 4,Bratislava-Staré Mesto,81107,skola@zsvazovova.sk,ZVazo4BA
031810969,101,ZŠ s MŠ Milana Hodžu,Škarniclova 1,Bratislava-Staré Mesto,81101,kontakt@zsmh.sk,ZSkar1BA
